Code,Country,Region,Subregion,Indicator,Dimension,Category,Sex,Age,Year,Unit,Value,Source
TTO,Trinidad and Tobago,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2021,Counts,13,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2016,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2016,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2016,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2016,Counts,46,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,20,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,6,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,51,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,5,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,156,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,49,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,31,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,47,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,111,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,7,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,196,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,7,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,8,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,37,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,48,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,28,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,11,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,14,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,3,GLOTIP
TUN,Tunisia,Africa,Northern Africa,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,8,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,18,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,80,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,11,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,10,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,176,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,6,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,10,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,20,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,8,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,87,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,88,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,7,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,32,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,5,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,11,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,12,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,130,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,35,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,34,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,5,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,79,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,75,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,3,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2021,Counts,13,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2021,Counts,42,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2021,Counts,33,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2021,Counts,23,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2021,Counts,28,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2021,Counts,163,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2021,Counts,6,GLOTIP
TUR,Türkiye,Asia,Western Asia,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2021,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2014,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2014,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2014,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2014,Counts,9,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2014,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2015,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2015,Counts,18,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2015,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2015,Counts,29,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2015,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2015,Counts,12,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2016,Counts,19,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2016,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2016,Counts,49,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2016,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2016,Counts,23,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,24,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,109,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,8,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,38,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
UKR,Ukraine,Europe,Eastern Europe,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2014,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2014,Counts,6,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2014,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2014,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2014,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2014,Counts,132,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2014,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2014,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2015,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2015,Counts,93,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2016,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2016,Counts,89,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,72,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,12,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,3,GLOTIP
URY,Uruguay,Americas,Latin America and the Caribbean,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,3,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2017,Counts,44,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2017,Counts,848,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2017,Counts,77,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2017,Counts,925,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2017,Counts,1365,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2017,Counts,3452,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2017,Counts,47,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2017,Counts,123,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2018,Counts,41,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2018,Counts,765,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2018,Counts,73,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2018,Counts,868,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2018,Counts,1574,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2018,Counts,3923,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2018,Counts,73,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2018,Counts,155,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2019,Counts,88,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2019,Counts,902,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2019,Counts,133,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2019,Counts,1707,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Other,0 to 17 years,2019,Counts,45,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Other,18 years or over,2019,Counts,799,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Unknown,Unknown,2019,Counts,3,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2019,Counts,71,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2019,Counts,107,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2019,Counts,1252,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2019,Counts,3968,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,0 to 17 years,2019,Counts,1159,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,18 years or over,2019,Counts,3740,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Unknown,Unknown,2019,Counts,22,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2020,Counts,116,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2020,Counts,1150,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2020,Counts,200,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2020,Counts,2117,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Other,0 to 17 years,2020,Counts,84,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Other,18 years or over,2020,Counts,960,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Unknown,Unknown,2020,Counts,3,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2020,Counts,119,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2020,Counts,137,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2020,Counts,1744,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2020,Counts,4333,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,0 to 17 years,2020,Counts,1600,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,18 years or over,2020,Counts,4090,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Unknown,Unknown,2020,Counts,25,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,0 to 17 years,2021,Counts,134,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Female,18 years or over,2021,Counts,1178,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,0 to 17 years,2021,Counts,221,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Male,18 years or over,2021,Counts,2116,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Other,0 to 17 years,2021,Counts,87,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Other,18 years or over,2021,Counts,932,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Forced labour,Unknown,Unknown,2021,Counts,3,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,0 to 17 years,2021,Counts,231,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Female,18 years or over,2021,Counts,129,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,0 to 17 years,2021,Counts,2233,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Male,18 years or over,2021,Counts,3904,GLOTIP
USA,United States of America,Americas,Northern America,Detected trafficking victims,by form of exploitation,Sexual exploitation,Other,0 to 17 years,2021,Counts,1965,GLOTIP
